DateTime,Hour,911_10,911_15,911_20,911_40,911_60,911_120,911_121,911_AB,911_T,911_PCT_10,911_PCT_15,911_PCT_20,911_PCT_40,911_PCT_AB,ADM_10,ADM_15,ADM_20,ADM_40,ADM_60,ADM_120,ADM_121,ADM_AB,ADM_T,Total,ADM_PCT_10,PCT_ADM_15,ADM_PCT_20,ADM_PCT_40,ADM_PCT_AB,TTL_PCT_10,TTL_PCT_15,TTL_PCT_20,TTL_PCT_40,TTL_PCT_AB
11/5/2025 17:00,17,15,3,0,0,0,0,0,16,34,0.8333,1,1,1,0.4706,30,9,1,0,0,0,0,0,40,74,0.75,0.975,1,1,0,0.7759,0.9828,1,1,0.2162
11/5/2025 18:00,18,6,1,0,0,0,0,0,25,32,0.8571,1,1,1,0.7813,14,2,0,0,0,0,0,0,16,48,0.875,1,1,1,0,0.8696,1,1,1,0.5208
11/5/2025 19:00,19,6,1,0,0,0,0,0,4,11,0.8571,1,1,1,0.3636,9,0,0,0,0,0,0,0,9,20,1,1,1,1,0,0.9375,1,1,1,0.2
11/5/2025 20:00,20,8,1,0,0,0,0,0,5,14,0.8889,1,1,1,0.3571,18,1,0,0,0,0,0,0,19,33,0.9474,1,1,1,0,0.9286,1,1,1,0.1515
11/5/2025 21:00,21,7,0,0,0,0,0,0,36,43,1,1,1,1,0.8372,22,0,1,2,0,0,0,0,25,68,0.88,0.88,0.92,1,0,0.9063,0.9063,0.9375,1,0.5294
11/5/2025 22:00,22,3,2,0,0,0,0,0,3,8,0.6,1,1,1,0.375,10,0,0,0,0,0,0,0,10,18,1,1,1,1,0,0.8667,1,1,1,0.1667
11/5/2025 23:00,23,2,1,0,0,0,0,0,6,9,0.6667,1,1,1,0.6667,12,0,0,1,0,0,0,0,13,22,0.9231,0.9231,0.9231,1,0,0.875,0.9375,0.9375,1,0.2727
11/6/2025 00:00,00,3,1,0,0,0,0,0,0,4,0.75,1,1,1,0,12,0,0,0,0,0,0,0,12,16,1,1,1,1,0,0.9375,1,1,1,0
11/6/2025 01:00,01,3,0,0,0,0,0,0,4,7,1,1,1,1,0.5714,7,0,0,0,0,0,0,0,7,14,1,1,1,1,0,1,1,1,1,0.2857
11/6/2025 02:00,02,2,0,0,0,0,0,0,3,5,1,1,1,1,0.6,12,0,0,0,0,0,0,0,12,17,1,1,1,1,0,1,1,1,1,0.1765
11/6/2025 03:00,03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,4,1,1,1,1,0,1,1,1,1,0
11/6/2025 04:00,04,2,0,0,0,0,0,0,0,2,1,1,1,1,0,4,1,0,0,0,0,0,0,5,7,0.8,1,1,1,0,0.8571,1,1,1,0
11/6/2025 05:00,05,4,0,0,0,0,0,0,4,8,1,1,1,1,0.5,9,0,0,0,0,0,0,0,9,17,1,1,1,1,0,1,1,1,1,0.2353
11/6/2025 06:00,06,4,0,0,0,0,0,0,2,6,1,1,1,1,0.3333,15,0,0,0,0,0,0,0,15,21,1,1,1,1,0,1,1,1,1,0.0952
11/6/2025 07:00,07,4,0,0,0,0,0,0,0,4,1,1,1,1,0,22,3,0,0,0,0,0,0,25,29,0.88,1,1,1,0,0.8966,1,1,1,0
11/6/2025 08:00,08,13,3,0,0,0,0,0,11,27,0.8125,1,1,1,0.4074,26,0,1,1,0,0,0,0,28,55,0.9286,0.9286,0.9643,1,0,0.8864,0.9545,0.9773,1,0.2
11/6/2025 09:00,09,14,0,0,0,0,0,0,6,20,1,1,1,1,0.3,38,4,0,0,0,0,0,1,43,63,0.9048,1,1,1,0.0233,0.9286,1,1,1,0.1111
11/6/2025 10:00,10,10,0,0,0,0,0,0,7,17,1,1,1,1,0.4118,42,0,0,1,0,0,0,0,43,60,0.9767,0.9767,0.9767,1,0,0.9811,0.9811,0.9811,1,0.1167
11/6/2025 11:00,11,12,0,0,0,0,0,0,7,19,1,1,1,1,0.3684,32,1,0,0,0,0,0,0,33,52,0.9697,1,1,1,0,0.9778,1,1,1,0.1346
11/6/2025 12:00,12,4,0,0,0,0,0,0,7,11,1,1,1,1,0.6364,29,3,1,0,0,0,0,0,33,44,0.8788,0.9697,1,1,0,0.8919,0.973,1,1,0.1591
11/6/2025 13:00,13,6,0,0,0,0,0,0,3,9,1,1,1,1,0.3333,27,10,1,0,0,0,0,0,38,47,0.7105,0.9737,1,1,0,0.75,0.9773,1,1,0.0638
11/6/2025 14:00,14,11,1,0,0,0,0,0,18,30,0.9167,1,1,1,0.6,25,3,1,0,0,0,0,0,29,59,0.8621,0.9655,1,1,0,0.878,0.9756,1,1,0.3051
11/6/2025 15:00,15,14,0,1,2,0,0,0,1,18,0.8235,0.8235,0.8824,1,0.0556,24,4,0,0,0,0,0,0,28,46,0.8571,1,1,1,0,0.8444,0.9333,0.9556,1,0.0217
11/6/2025 16:00,16,9,2,0,0,0,0,0,0,11,0.8182,1,1,1,0,20,5,1,0,0,0,0,0,26,37,0.7692,0.9615,1,1,0,0.7838,0.973,1,1,0
11/6/2025 17:00,17,12,1,0,0,0,0,0,0,13,0.9231,1,1,1,0,13,2,2,0,0,0,0,1,18,31,0.7647,0.8824,1,1,0.0556,0.8333,0.9333,1,1,0.0323
11/6/2025 18:00,18,7,0,0,0,0,0,0,1,8,1,1,1,1,0.125,13,3,0,0,0,0,0,0,16,24,0.8125,1,1,1,0,0.8696,1,1,1,0.0417
11/6/2025 19:00,19,7,0,0,0,0,0,0,0,7,1,1,1,1,0,21,1,0,0,0,0,0,0,22,29,0.9545,1,1,1,0,0.9655,1,1,1,0
11/6/2025 20:00,20,3,0,0,0,0,0,0,1,4,1,1,1,1,0.25,6,0,1,0,0,0,0,0,7,11,0.8571,0.8571,1,1,0,0.9,0.9,1,1,0.0909
11/6/2025 21:00,21,3,0,0,0,0,0,0,1,4,1,1,1,1,0.25,21,1,0,0,0,0,0,0,22,26,0.9545,1,1,1,0,0.96,1,1,1,0.0385
11/6/2025 22:00,22,8,0,0,0,0,0,0,1,9,1,1,1,1,0.1111,12,2,0,1,0,0,0,0,15,24,0.8,0.9333,0.9333,1,0,0.8696,0.9565,0.9565,1,0.0417
11/6/2025 23:00,23,6,1,0,0,0,0,0,1,8,0.8571,1,1,1,0.125,8,0,0,0,0,0,0,0,8,16,1,1,1,1,0,0.9333,1,1,1,0.0625
11/7/2025 00:00,00,4,0,0,0,0,0,0,2,6,1,1,1,1,0.3333,10,2,0,0,0,0,0,0,12,18,0.8333,1,1,1,0,0.875,1,1,1,0.1111
